100000,Blanco
400133,Verde puntas medio2
400141,Verde puntas grueso
400142,Verde puntas grueso1
400143,Verde puntas grueso2
400151,Verde puntas jumbo
401000,Verde corto
401011,Verde corto Sopa
401021,Verde corto delgado
401022,Verde corto delgado1
401023,Verde corto delgado2
401031,Verde corto medio
401032,Verde corto medio1
401033,Verde corto medio2
401041,Verde corto grueso
401042,Verde corto grueso1
401043,Verde corto grueso2
401051,Verde corto jumbo
402000,Verde medio
402011,Verde medio Sopa
402021,Verde medio delgado
402022,Verde medio delgado1
402023,Verde medio delgado2
402031,Verde medio medio
402032,Verde medio medio1
402033,Verde medio medio2
402041,Verde medio grueso
402042,Verde medio grueso1
402043,Verde medio grueso2
402051,Verde medio jumbo
403000,Verde largo
403011,Verde largo Sopa
403021,Verde largo delgado
403022,Verde largo delgado1
403023,Verde largo delgado2
403031,Verde largo medio
403032,Verde largo medio1
403033,Verde largo medio2
403041,Verde largo grueso
403042,Verde largo grueso1
403043,Verde largo grueso2
403051,Verde largo jumbo
410000,Verde extra
410011,Verde extra Sopa
410021,Verde extra delgado
410022,Verde extra delgado1
410023,Verde extra delgado2
410031,Verde extra medio
410032,Verde extra medio1
410033,Verde extra medio2
410041,Verde extra grueso
410042,Verde extra grueso1
410043,Verde extra grueso2
410051,Verde extra jumbo
410100,Verde E puntas
410111,Verde E puntas Sopa
410121,Verde E puntas delgado
410122,Verde E puntas delgado1
410123,Verde E puntas delgado2
410131,Verde E puntas medio
410132,Verde E puntas medio1
410133,Verde E puntas medio2
410141,Verde E puntas grueso
410142,Verde E puntas grueso1
410143,Verde E puntas grueso2
410151,Verde E puntas jumbo
411000,Verde E corto
411011,Verde E corto Sopa
411021,Verde E corto delgado
411022,Verde E corto delgado1
411023,Verde E corto delgado2
411031,Verde E corto medio
411032,Verde E corto medio1
411033,Verde E corto medio2
411041,Verde E corto grueso
411042,Verde E corto grueso1
411043,Verde E corto grueso2
411051,Verde E corto jumbo
412000,Verde E medio
412011,Verde E medio Sopa
412021,Verde E medio delgado
412022,Verde E medio delgado1
412023,Verde E medio delgado2
412031,Verde E medio medio
412032,Verde E medio medio1
412033,Verde E medio medio2
412041,Verde E medio grueso
412042,Verde E medio grueso1
412043,Verde E medio grueso2
412051,Verde E medio jumbo
413000,Verde E largo
413011,Verde E largo Sopa
413021,Verde E largo delgado
413022,Verde E largo delgado1
413023,Verde E largo delgado2
413031,Verde E largo medio
413032,Verde E largo medio1
413033,Verde E largo medio2
413041,Verde E largo grueso
413042,Verde E largo grueso1
413043,Verde E largo grueso2
413051,Verde E largo jumbo
420000,Verde 1
420011,Verde 1 Sopa
420021,Verde 1 delgado
420022,Verde 1 delgado1
420023,Verde 1 delgado2
420031,Verde 1 medio
420032,Verde 1 medio1
420033,Verde 1 medio2
420041,Verde 1 grueso
420042,Verde 1 grueso1
420043,Verde 1 grueso2
420051,Verde 1 jumbo
420100,Verde 1 puntas
420111,Verde 1 puntas Sopa
420121,Verde 1 puntas delgado
420122,Verde 1 puntas delgado1
420123,Verde 1 puntas delgado2
420124,Verde 1 puntas delgado3
420131,Verde 1 puntas medio
420132,Verde 1 puntas medio1
420133,Verde 1 puntas medio2
420134,Verde 1 puntas medio3
420141,Verde 1 puntas grueso
420142,Verde 1 puntas grueso1
420143,Verde 1 puntas grueso2
420144,Verde 1 puntas grueso3
420151,Verde 1 puntas jumbo
421000,Verde 1 corto
421011,Verde 1 corto Sopa
421021,Verde 1 corto delgado
421022,Verde 1 corto delgado1
421023,Verde 1 corto delgado2
421024,Verde 1 corto delgado3
421031,Verde 1 corto medio
421032,Verde 1 corto medio1
421033,Verde 1 corto medio2
421034,Verde 1 corto medio3
421041,Verde 1 corto grueso
421042,Verde 1 corto grueso1
421043,Verde 1 corto grueso2
421044,Verde 1 corto grueso3
421051,Verde 1 corto jumbo
422000,Verde 1 medio
422011,Verde 1 medio Sopa
422021,Verde 1 medio delgado
422022,Verde 1 medio delgado1
422023,Verde 1 medio delgado2
422024,Verde 1 medio delgado3
422031,Verde 1 medio medio
422032,Verde 1 medio medio1
422033,Verde 1 medio medio2
422034,Verde 1 medio medio3
422041,Verde 1 medio grueso
422042,Verde 1 medio grueso1
422043,Verde 1 medio grueso2
422044,Verde 1 medio grueso3
422051,Verde 1 medio jumbo
423000,Verde 1 largo
423011,Verde 1 largo Sopa
423021,Verde 1 largo delgado
423022,Verde 1 largo delgado1
423023,Verde 1 largo delgado2
423024,Verde 1 largo delgado3
423031,Verde 1 largo medio
423032,Verde 1 largo medio1
423033,Verde 1 largo medio2
423034,Verde 1 largo medio3
423041,Verde 1 largo grueso
423042,Verde 1 largo grueso1
423043,Verde 1 largo grueso2
423044,Verde 1 largo grueso3
423051,Verde 1 largo jumbo
430000,Verde 2
430011,Verde 2 Sopa
430021,Verde 2 delgado
430022,Verde 2 delgado1
430023,Verde 2 delgado2
430024,Verde 2 delgado3
430031,Verde 2 medio
430032,Verde 2 medio1
430033,Verde 2 medio2
430034,Verde 2 medio3
430041,Verde 2 grueso
430042,Verde 2 grueso1
430043,Verde 2 grueso2
430051,Verde 2 jumbo
430100,Verde 2 puntas
430111,Verde 2 puntas Sopa
430121,Verde 2 puntas delgado
430122,Verde 2 puntas delgado1
430123,Verde 2 puntas delgado2
430131,Verde 2 puntas medio
430132,Verde 2 puntas medio1
430133,Verde 2 puntas medio2
430141,Verde 2 puntas grueso
430142,Verde 2 puntas grueso1
430143,Verde 2 puntas grueso2
430151,Verde 2 puntas jumbo
431000,Verde 2 corto
431011,Verde 2 corto Sopa
431021,Verde 2 corto delgado
431022,Verde 2 corto delgado1
431023,Verde 2 corto delgado2
431031,Verde 2 corto medio
431032,Verde 2 corto medio1
431033,Verde 2 corto medio2
431041,Verde 2 corto grueso
431042,Verde 2 corto grueso1
431043,Verde 2 corto grueso2
431051,Verde 2 corto jumbo
432000,Verde 2 medio
432011,Verde 2 medio Sopa
432021,Verde 2 medio delgado
432022,Verde 2 medio delgado1
432023,Verde 2 medio delgado2
432031,Verde 2 medio medio
432032,Verde 2 medio medio1
432033,Verde 2 medio medio2
432041,Verde 2 medio grueso
432042,Verde 2 medio grueso1
432043,Verde 2 medio grueso2
432051,Verde 2 medio jumbo
433000,Verde 2 largo
433011,Verde 2 largo Sopa
433021,Verde 2 largo delgado
433022,Verde 2 largo delgado1
433023,Verde 2 largo delgado2
433031,Verde 2 largo medio
433032,Verde 2 largo medio1
433033,Verde 2 largo medio2
433041,Verde 2 largo grueso
433042,Verde 2 largo grueso1
433043,Verde 2 largo grueso2
433051,Verde 2 largo jumbo
493000,Verde torcido
494000,Verde flower
495000,Verde Blanco
497000,Verde double
499000,Verde muy largo
499999,Verde rest
500000,W+V
500011,W+V Sopa
500012,Picnic
500013,Minima
500021,W+V delgado
500022,W+V delgado1
500023,W+V delgado2
500031,W+V medio
500032,W+V medio1
500033,W+V medio2
500041,W+V grueso
500042,W+V grueso1
500043,W+V grueso2
500051,W+V jumbo
500100,W+V puntas
500111,W+V puntas Sopa
500121,ABC2 CORTO
500122,W+V puntas delgado1
500123,W+V puntas delgado2
500131,W+V puntas medio
500132,ABC1 DELGADO CORTO
500133,ABC1 MEDIANO CORTO
500141,ABC1 GRUESO CORTO
500142,W+V puntas grueso1
500143,W+V puntas grueso2
500151,W+V puntas jumbo
501000,W+V corto
501011,W+V corto Sopa
501021,ABC2 CORTO
501022,W+V corto delgado1
501023,W+V corto delgado2
501031,W+V corto medio
501032,ABC1 DELGADO CORTO
501033,ABC1 MEDIANO CORTO
501041,ABC1 GRUESO CORTO
501042,W+V corto grueso1
501043,W+V corto grueso2
501051,W+V corto jumbo
502000,W+V medio
502011,W+V medio Sopa
502021,W+V medio delgado
502022,W+V medio delgado1
502023,W+V medio delgado2
502031,W+V medio medio
502032,W+V medio medio1
502033,W+V medio medio2
502041,W+V medio grueso
502042,W+V medio grueso1
502043,W+V medio grueso2
502051,W+V medio jumbo
503000,W+V largo
503011,W+V largo Sopa
503021,ABC2
503022,W+V largo delgado1
503023,W+V largo delgado2
503031,W+V largo medio
503032,ABC1 DELGADO
503033,ABC1 MEDIANO
503041,ABC1 GRUESO
503042,W+V largo grueso1
503043,W+V largo grueso2
503051,Jumbo
510000,W+V extra
510011,W+V extra Sopa
510021,W+V extra delgado
510022,W+V extra delgado1
510023,W+V extra delgado2
510031,W+V extra medio
510032,W+V extra medio1
510033,W+V extra medio2
510041,W+V extra grueso
510042,W+V extra grueso1
510043,W+V extra grueso2
510051,W+V extra jumbo
510100,W+V E puntas
510111,W+V E puntas Sopa
510121,W+V E puntas delgado
510122,W+V E puntas delgado1
510123,W+V E puntas delgado2
510131,W+V E puntas medio
510132,W+V E puntas medio1
510133,W+V E puntas medio2
510141,W+V E puntas grueso
510142,W+V E puntas grueso1
510143,W+V E puntas grueso2
510151,W+V E puntas jumbo
511000,W+V E corto
511011,W+V E corto Sopa
511021,W+V E corto delgado
511022,W+V E corto delgado1
511023,W+V E corto delgado2
511031,W+V E corto medio
511032,W+V E corto medio1
511033,W+V E corto medio2
511041,W+V E corto grueso
511042,W+V E corto grueso1
511043,W+V E corto grueso2
511051,W+V E corto jumbo
512000,W+V E medio
512011,W+V E medio Sopa
512021,W+V E medio delgado
512022,W+V E medio delgado1
512023,W+V E medio delgado2
512031,W+V E medio medio
512032,W+V E medio medio1
512033,W+V E medio medio2
512041,W+V E medio grueso
512042,W+V E medio grueso1
512043,W+V E medio grueso2
512051,W+V E medio jumbo
513000,W+V E largo
513011,W+V E largo Sopa
513021,W+V E largo delgado
513022,W+V E largo delgado1
513023,W+V E largo delgado2
513031,W+V E largo medio
513032,W+V E largo medio1
513033,W+V E largo medio2
513041,W+V E largo grueso
513042,W+V E largo grueso1
513043,W+V E largo grueso2
513051,W+V E largo jumbo
520000,W+V 1
520011,W+V 1 Sopa
520021,W+V 1 delgado
520022,W+V 1 delgado1
520023,W+V 1 delgado2
520031,W+V 1 medio
520032,W+V 1 medio1
520033,W+V 1 medio2
520041,W+V 1 grueso
520042,W+V 1 grueso1
520043,W+V 1 grueso2
520051,W+V 1 jumbo
520100,W+V 1 puntas
520111,W+V 1 puntas Sopa
520121,W+V 1 puntas delgado
520122,W+V 1 puntas delgado1
520123,W+V 1 puntas delgado2
520131,W+V 1 puntas medio
520132,W+V 1 puntas medio1
520133,W+V 1 puntas medio2
520141,W+V 1 puntas grueso
520142,W+V 1 puntas grueso1
520143,W+V 1 puntas grueso2
520151,W+V 1 puntas jumbo
521000,W+V 1 corto
521011,W+V 1 corto Sopa
521021,W+V 1 corto delgado
521022,W+V 1 corto delgado1
521023,W+V 1 corto delgado2
521031,W+V 1 corto medio
521032,W+V 1 corto medio1
521033,W+V 1 corto medio2
521041,W+V 1 corto grueso
521042,W+V 1 corto grueso1
521043,W+V 1 corto grueso2
521051,W+V 1 corto jumbo
522000,W+V 1 medio
522011,W+V 1 medio Sopa
522021,W+V 1 medio delgado
522022,W+V 1 medio delgado1
522023,W+V 1 medio delgado2
522031,W+V 1 medio medio
522032,W+V 1 medio medio1
522033,W+V 1 medio medio2
522041,W+V 1 medio grueso
522042,W+V 1 medio grueso1
522043,W+V 1 medio grueso2
522051,W+V 1 medio jumbo
523000,W+V 1 largo
523011,W+V 1 largo Sopa
523021,W+V 1 largo delgado
523022,W+V 1 largo delgado1
523023,W+V 1 largo delgado2
523031,W+V 1 largo medio
523032,W+V 1 largo medio1
523033,W+V 1 largo medio2
523041,W+V 1 largo grueso
523042,W+V 1 largo grueso1
523043,W+V 1 largo grueso2
523051,W+V 1 largo jumbo
530000,W+V 2
530011,W+V 2 Sopa
530021,W+V 2 delgado
530022,W+V 2 delgado1
530023,W+V 2 delgado2
530031,W+V 2 medio
530032,W+V 2 medio1
530033,W+V 2 medio2
530041,W+V 2 grueso
530042,W+V 2 grueso1
530043,W+V 2 grueso2
530051,W+V 2 jumbo
530100,W+V 2 puntas
530111,W+V 2 puntas Sopa
530121,W+V 2 puntas delgado
530122,W+V 2 puntas delgado1
530123,W+V 2 puntas delgado2
530131,W+V 2 puntas medio
530132,W+V 2 puntas medio1
530133,W+V 2 puntas medio2
530141,W+V 2 puntas grueso
530142,W+V 2 puntas grueso1
530143,W+V 2 puntas grueso2
530151,W+V 2 puntas jumbo
531000,W+V 2 corto
531011,W+V 2 corto Sopa
531021,W+V 2 corto delgado
531022,W+V 2 corto delgado1
531023,W+V 2 corto delgado2
531031,W+V 2 corto medio
531032,W+V 2 corto medio1
531033,W+V 2 corto medio2
531041,W+V 2 corto grueso
531042,W+V 2 corto grueso1
531043,W+V 2 corto grueso2
531051,W+V 2 corto jumbo
532000,W+V 2 medio
532011,W+V 2 medio Sopa
532021,W+V 2 medio delgado
532022,W+V 2 medio delgado1
532023,W+V 2 medio delgado2
532031,W+V 2 medio medio
532032,W+V 2 medio medio1
532033,W+V 2 medio medio2
532041,W+V 2 medio grueso
532042,W+V 2 medio grueso1
532043,W+V 2 medio grueso2
532051,W+V 2 medio jumbo
533000,W+V 2 largo
533011,W+V 2 largo Sopa
533021,ABC2
533022,W+V 2 largo delgado1
533023,W+V 2 largo delgado2
533031,W+V 2 largo medio
533032,ABC1 DELGADO
533033,ABC1 MEDIANO
533041,ABC1 GRUESO
533042,W+V 2 largo grueso1
533043,W+V 2 largo grueso2
533051,Jumbo
600000,Esparrago
600011,Esparrago Sopa
600021,Esparrago delgado
600022,Esparrago delgado1
600023,Esparrago delgado2
600031,Esparrago medio
600032,Esparrago medio1
600033,Esparrago medio2
600041,Esparrago grueso
600042,Esparrago grueso1
600043,Esparrago grueso2
600051,Esparrago jumbo
600100,Esparrago puntas
600111,Esparrago puntas Sopa
600121,Esparrago puntas delgado
600122,Esparrago puntas delgado1
600123,Esparrago puntas delgado2
600131,Esparrago puntas medio
600132,Esparrago puntas medio1
600133,Esparrago puntas medio2
600141,Esparrago puntas grueso
600142,Esparrago puntas grueso1
600143,Esparrago puntas grueso2
600151,Esparrago puntas jumbo
601000,Esparrago corto
601011,Esparrago corto Sopa
601021,Esparrago corto delgado
601022,Esparrago corto delgado1
601023,Esparrago corto delgado2
601031,Esparrago corto medio
601032,Esparrago corto medio1
601033,Esparrago corto medio2
601041,Esparrago corto grueso
601042,Esparrago corto grueso1
601043,Esparrago corto grueso2
601051,Esparrago corto jumbo
602000,Esparrago medio
602011,Esparrago medio Sopa
602021,Esparrago medio delgado
602022,Esparrago medio delgado1
602023,Esparrago medio delgado2
602031,Esparrago medio medio
602032,Esparrago medio medio1
602033,Esparrago medio medio2
602041,Esparrago medio grueso
602042,Esparrago medio grueso1
602043,Esparrago medio grueso2
602051,Esparrago medio jumbo
603000,Esparrago largo
603011,Esparrago largo Sopa
603021,Esparrago largo delgado
603022,Esparrago largo delgado1
603023,Esparrago largo delgado2
603031,Esparrago largo medio
603032,Esparrago largo medio1
603033,Esparrago largo medio2
603041,Esparrago largo grueso
603042,Esparrago largo grueso1
603043,Esparrago largo grueso2
603051,Esparrago largo jumbo
610000,Esparrago extra
610011,Esparrago extra Sopa
610021,Esparrago extra delgado
610022,Esparrago extra delgado1
610023,Esparrago extra delgado2
610031,Esparrago extra medio
610032,Esparrago extra medio1
610033,Esparrago extra medio2
610041,Esparrago extra grueso
610042,Esparrago extra grueso1
610043,Esparrago extra grueso2
610051,Esparrago extra jumbo
610100,Esparrago E puntas
610111,Esparrago E puntas Sopa
610121,Esparrago E puntas delgado
610122,Esparrago E puntas delgado1
610123,Esparrago E puntas delgado2
610131,Esparrago E puntas medio
610132,Esparrago E puntas medio1
610133,Esparrago E puntas medio2
610141,Esparrago E puntas grueso
610142,Esparrago E puntas grueso1
610143,Esparrago E puntas grueso2
610151,Esparrago E puntas jumbo
611000,Esparrago E corto
611011,Esparrago E corto Sopa
611021,Esparrago E corto delgado
611022,Esparrago E corto delgado1
611023,Esparrago E corto delgado2
611031,Esparrago E corto medio
611032,Esparrago E corto medio1
611033,Esparrago E corto medio2
611041,Esparrago E corto grueso
611042,Esparrago E corto grueso1
611043,Esparrago E corto grueso2
611051,Esparrago E corto jumbo
612000,Esparrago E medio
612011,Esparrago E medio Sopa
612021,Esparrago E medio delgado
612022,Esparrago E medio delgado1
612023,Esparrago E medio delgado2
612031,Esparrago E medio medio
612032,Esparrago E medio medio1
612033,Esparrago E medio medio2
612041,Esparrago E medio grueso
612042,Esparrago E medio grueso1
612043,Esparrago E medio grueso2
612051,Esparrago E medio jumbo
613000,Esparrago E largo
613011,Esparrago E largo Sopa
613021,Esparrago E largo delgado
613022,Esparrago E largo delgado1
613023,Esparrago E largo delgado2
613031,Esparrago E largo medio
613032,Esparrago E largo medio1
613033,Esparrago E largo medio2
613041,Esparrago E largo grueso
613042,Esparrago E largo grueso1
613043,Esparrago E largo grueso2
613051,Esparrago E largo jumbo
620000,Esparrago 1
620011,Esparrago 1 Sopa
620021,Esparrago 1 delgado
620022,Esparrago 1 delgado1
620023,Esparrago 1 delgado2
620031,Esparrago 1 medio
620032,Esparrago 1 medio1
620033,Esparrago 1 medio2
620041,Esparrago 1 grueso
620042,Esparrago 1 grueso1
620043,Esparrago 1 grueso2
620051,Esparrago 1 jumbo
620100,Esparrago 1 puntas
620111,Esparrago 1 puntas Sopa
620121,Esparrago 1 puntas delgado
620122,Esparrago 1 puntas delgado1
620123,Esparrago 1 puntas delgado2
620131,Esparrago 1 puntas medio
620132,Esparrago 1 puntas medio1
620133,Esparrago 1 puntas medio2
620141,Esparrago 1 puntas grueso
620142,Esparrago 1 puntas grueso1
620143,Esparrago 1 puntas grueso2
620151,Esparrago 1 puntas jumbo
621000,Esparrago 1 corto
621011,Esparrago 1 corto Sopa
621021,Esparrago 1 corto delgado
621022,Esparrago 1 corto delgado1
621023,Esparrago 1 corto delgado2
621031,Esparrago 1 corto medio
621032,Esparrago 1 corto medio1
621033,Esparrago 1 corto medio2
621041,Esparrago 1 corto grueso
621042,Esparrago 1 corto grueso1
621043,Esparrago 1 corto grueso2
621051,Esparrago 1 corto jumbo
622000,Esparrago 1 medio
622011,Esparrago 1 medio Sopa
622021,Esparrago 1 medio delgado
622022,Esparrago 1 medio delgado1
622023,Esparrago 1 medio delgado2
622031,Esparrago 1 medio medio
622032,Esparrago 1 medio medio1
622033,Esparrago 1 medio medio2
622041,Esparrago 1 medio grueso
622042,Esparrago 1 medio grueso1
622043,Esparrago 1 medio grueso2
622051,Esparrago 1 medio jumbo
623000,Esparrago 1 largo
623011,Esparrago 1 largo Sopa
623021,Esparrago 1 largo delgado
623022,Esparrago 1 largo delgado1
623023,Esparrago 1 largo delgado2
623031,Esparrago 1 largo medio
623032,Esparrago 1 largo medio1
623033,Esparrago 1 largo medio2
623041,Esparrago 1 largo grueso
623042,Esparrago 1 largo grueso1
623043,Esparrago 1 largo grueso2
623051,Esparrago 1 largo jumbo
630000,Esparrago 2
630011,Esparrago 2 Sopa
630021,Esparrago 2 delgado
630022,Esparrago 2 delgado1
630023,Esparrago 2 delgado2
630031,Esparrago 2 medio
630032,Esparrago 2 medio1
630033,Esparrago 2 medio2
630041,Esparrago 2 grueso
630042,Esparrago 2 grueso1
630043,Esparrago 2 grueso2
630051,Esparrago 2 jumbo
630100,Esparrago 2 puntas
630111,Esparrago 2 puntas Sopa
630121,Esparrago 2 puntas delgado
630122,Esparrago 2 puntas delgado1
630123,Esparrago 2 puntas delgado2
630131,Esparrago 2 puntas medio
630132,Esparrago 2 puntas medio1
630133,Esparrago 2 puntas medio2
630141,Esparrago 2 puntas grueso
630142,Esparrago 2 puntas grueso1
630143,Esparrago 2 puntas grueso2
630151,Esparrago 2 puntas jumbo
631000,Esparrago 2 corto
631011,Esparrago 2 corto Sopa
631021,Esparrago 2 corto delgado
631022,Esparrago 2 corto delgado1
631023,Esparrago 2 corto delgado2
631031,Esparrago 2 corto medio
631032,Esparrago 2 corto medio1
631033,Esparrago 2 corto medio2
631041,Esparrago 2 corto grueso
631042,Esparrago 2 corto grueso1
631043,Esparrago 2 corto grueso2
631051,Esparrago 2 corto jumbo
632000,Esparrago 2 medio
632011,Esparrago 2 medio Sopa
632021,Esparrago 2 medio delgado
632022,Esparrago 2 medio delgado1
632023,Esparrago 2 medio delgado2
632031,Esparrago 2 medio medio
632032,Esparrago 2 medio medio1
632033,Esparrago 2 medio medio2
632041,Esparrago 2 medio grueso
632042,Esparrago 2 medio grueso1
632043,Esparrago 2 medio grueso2
632051,Esparrago 2 medio jumbo
633000,Esparrago 2 largo
633011,Esparrago 2 largo Sopa
633021,Esparrago 2 largo delgado
633022,Esparrago 2 largo delgado1
633023,Esparrago 2 largo delgado2
633031,Esparrago 2 largo medio
633032,Esparrago 2 largo medio1
633033,Esparrago 2 largo medio2
633041,Esparrago 2 largo grueso
633042,Esparrago 2 largo grueso1
633043,Esparrago 2 largo grueso2
633051,Esparrago 2 largo jumbo
900000,Cortos
910000,Chueco
920000,Ovalado
930000,Torcido
940000,Florecido
950000,Oxidado/Turion Pelado
960000,Hueco
970000,Doble Turion
980000,Roto
990000,Muy largo
999999,Resto

